Ruid,Category,Dname,NameKo,NameEn,ColorHex,GroupId
b0738d22a0af4cf5aeb83da5110e8aa0,weapon,onehandedweapon-2536,에메랄드의 시,,,
ee61de9398204c50a6ddcb67ff5e9155,eyeaccessory,eyeaccessory-153,최면술 안경(적),,,
64ba33dfef674c36bf035726a5434ec5,hair,hair-6676,갈색 매직 엘라 헤어,,#b47f81,hair:a0f3c0ec863d
3970151753034dc892ac0a74fea6b0eb,hair,hair-1405,빨간색 크림 소프트헤어,,#861c1c,hair:863b9e82b58a
aae994524b7e40d2b3bef70ed03c598d,hair,hair-4131,보라색 틴틴 시크 헤어,,#9027b0,hair:92ad4d3d3732
84cb62c2160c4f239d40c74ee91d7beb,hair,hair-3199,빨간색 허리케인 헤어,,#941a09,hair:44af7af30466
577a2718ac4a4b60b39c4b625fff181a,coat,coat-223,레드 서전트,,#dcbc1a,coat:02c829bebdfb
0df5bbfd751541008a96b4214376e130,eyeaccessory,eyeaccessory-11,파풀라투스 마크,,,
a6c1d55685e3431a9c6ddb8bd847441a,face,face-8751,,Toothy Spirit Face,,face:f34ad6371118
a2777e63711a4af290c19b692eec19be,cap,cap-3290,,Owl Hat,#37291d,
f396611198ff4008aa3640e5f331f8dd,hair,hair-12671,,Green Aran Hair,#6dcd01,hair:48bd8361ea6a
7b284aed884f476d9609ceb3c038fb7b,hair,hair-2971,빨간색 델리케이트 헤어,,#cc3640,hair:a4dad2eab6d8
de5f5105d3d14e0cbb7da6992d3911af,hair,hair-5388,주황색 한가닥 앞머리 스타일,,#de7204,hair:75bb6aa44512
b13e288161f447c798ecd474335fb805,cap,cap-1336,랑이는 게임 중!,,#b9485e,
84e075be3c9c46d883f1b489b847e26b,hair,hair-3200,검은색 라일락 헤어,,#473a3d,hair:529a1f473463
55f3d3c1297c48729401254df2a26eec,longcoat,longcoat-457,졸업가운,,#6a2320,
3ac9b72e338c4328a44b59d7ab541b9c,hair,hair-1445,검은색 런웨이 헤어,,#3b2d47,hair:291df6c1517a
892c4e75c729471591031c96841dff92,glove,glove-612,,Valefor Gloves,#c36726,glove:95b9ca1a0f74
ad3e594b8ca148688e471c05c65559c3,face,face-8867,,Soulless Face,#e40c13,face:c43fa0ccc178
8cd708508bc943d8b3b9b38700336c1f,face,face-8307,,Green Grape Face,#9e4736,face:53c1ff4fbe96
d9a950f2ab0f4fcb94fde10fc3d469bc,eyeaccessory,eyeaccessory-252,,Archeologist Glasses,,
885250eb655b4546ab915401e230a9ba,hair,hair-11244,,Uneven Bangs Hair,#d5a67a,hair:1b0e823172da
330464ff00b74717b24b01a583259fd7,eyeaccessory,eyeaccessory-29,닌자 안대,,,
030eadfebaf744f79c03f77b4e42eabe,hair,hair-9552,,Aster Hair Mod - Brown,#b56b37,hair:e0a26fe14006
faab59acec094da5a2e198ce08daecb9,hair,hair-9262,파란색 패스파인더 헤어,,#354688,hair:e1fcb33ef641
86d82978f72244a29a77dc86a5e5dd0b,cap,cap-1058,분홍 터번,,#c76a6f,cap:ec49095b27ef
4c42d49325424ec9997f1fde885c2d20,hair,hair-9278,초록색 팔라딘 헤어,,#628662,hair:87366704b53e
ff9a0212170240e79e89afdd52d278a5,face,face-3458,신중한 얼굴,,#b308a4,face:6b6827cac71a
7117a0a044694112950e36f024b6cfa6,face,face-1532,고요한 얼굴,,#415bb8,face:0f72c7cd58c0
f8e060b28c6c4b1e943884feaced4e1e,longcoat,longcoat-1364,핑크 사파이어,,#58cafb,
c2545bb24d7544038e7b3f306a678fe9,weapon,onehandedweapon-1235,위저드 완드,,,
6ecc871de427408d9cf4ff49981523c9,cap,cap-3042,,Kanetsuku's Helm,#020311,
c4926520966f46599960e477c8b32067,hair,hair-8251,노란색 안개 셀론 헤어,,#bda481,hair:673c5aa1626e
0446449c959248b5961d04f10d8bd16b,face,face-4969,촉촉한 얼굴,,#ab2739,face:d89b0d86b448
e12633b1fedd46389680f5405242c95e,hair,hair-12431,,Pastel Goth Hair,#b7613d,hair:9be0893b4948
e549c38f1eda48bf83532527bfb4a0ad,weapon,onehandedweapon-3463,,,,
49ffd1587683413ab23aa5f057439cec,cap,cap-2885,,Sparkling Goggles Cap,#ac2b3d,
d64f07b8a76e4973b93dded2922ee4c3,face,face-2928,노바왕족 얼굴,,#d2282b,face:98cb4398f798
2e8c127c405742329e3adf2a171ed6fc,longcoat,longcoat-1844,고상한 명작,,#9ab2b8,
f793333edecd434d8d14da9393429c78,weapon,onehandedweapon-304,퍼플 헤이즈,,,
3671e7ae19d54f2a8b6b8a6dabe2baa1,hair,hair-10193,,Dew Sparkle Hair,#e666a9,hair:8e7265c00713
92e424559c5f4c5aa3a3bedc636585b0,shoes,shoes-527,핑순돌 어그,,#752d3a,shoes:eaeeeddc72d5
6e2efde2b335413a8e6b2b5689be32bc,pants,pants-217,롤업 스키니,,#3c5361,
fda38e4cc44f4dd0a48f70fd8a0303f5,hair,hair-6193,보라색 버터 헤어,,#a06fb9,hair:0afa7f3be017
f98790abcf814544a1c77bc256a78df6,shoes,shoes-914,메이플 트레져 슈즈,,#4f246c,
625e5a001a544ce79e2e4f7bb47ee108,weapon,onehandedweapon-2938,,Onyx Blade,,
7a9ec1cca4584d2d9b68fda98abdb14a,hair,hair-2964,빨간색 그레이스헤어,,#c10b04,hair:07c2cf2ee2c7
595232de1a1c45c99dd4aac410d378dd,hair,hair-9497,초록색 슈퍼스타 헤어,,#52a86d,hair:7262adea4fcf
55f055788801414dac9cf1447c63b8ca,hair,hair-10567,,Boyfriend Hair,#8c6393,hair:0f5d912c58bc
58a4ba44062e434cb85ab35115e24a79,hair,hair-2114,보라색 슈가봉봉 헤어,,#8156a1,hair:2a5a363e7aa2
7ddfbbee447d4e578fe07b8d41909b81,hair,hair-3045,갈색 로코코 프린세스 헤어,,#b16f5e,hair:897cc802e98e
fa3ff3ae2d0545179b1cfdb4216914cf,longcoat,longcoat-1373,연두색 우비,,#80c521,longcoat:68fcb84e47eb
44fc27766d8d404c841161c3d95cd436,hair,hair-6517,갈색 메블리 헤어,,,hair:3a78c7cfd958
51ff3745499944a79402e7bd3d3c4016,coat,coat-210,분홍색 면 나시,,#634646,
3f3af79f7e7a43748be490539867d41f,face,face-7015,,Doodle Face,,face:ed2afa549f00
aed4d6a9fb6c48efbcf79b18cbdd1830,hair,hair-4231,보라색 아토믹 헤어,,,hair:75a742e92fab
e137ca61ba5744d1bbf4a30f8985c79c,face,face-3071,오스카 얼굴,,#2e7b08,face:8a1ee73100ad
71e42e421caf4aeeadddbf00d2704206,weapon,onehandedweapon-2968,,Override Psy-limiter,,
07b610a961f24424a3fc343b77061b62,twohandweapon,twohandedweapon-1686,,FrontierB Black  Pole Arm,,
cb52d4c13a8249dfb2914fcedc98ad4a,longcoat,longcoat-1113,핑쿵 코끼리 인형 옷,,#f9739a,longcoat:f2286f9a64d1
fb97488c375c40e89979d1d2916027f0,coat,coat-750,,Lemon Freshness,#fff53c,
0924ac9ead1645209b63876b50746749,cape,cape-722,,Erda Cape,#242424,
286c7cef0f7641b9b58395f6aabff536,face,face-6598,,Strutting Face,#b9b9b9,face:8c1e044ebe75
35af0ff2d78b422e8be21479d70e1459,weapon,onehandedweapon-2154,쁘띠 아란,,,
5ab21e24d8b942238b87fa7a1849b6dc,hair,hair-2171,파란색 밀키시티보이 헤어,,#099ce0,hair:fbd2cc51d5cf
5a6ee2ac44724c79a9590ee21e337295,shoes,shoes-296,퍼플 아이젠,,#440e52,
2c8f52883f53408fb11a783d1760af02,face,face-6668,,Smug Smirk Face,#08a0c3,face:001caf476ec7
071a360251ba4d738130e02de68b2847,cap,cap-2529,티스크 해달 모자,,#382717,
049a3128a69b42499f8b86588b44e01a,cap,cap-1948,반짝이 겨울리본,,#551f08,
6757f961da2e45379481e49d23d8f9c5,twohandweapon,twohandedweapon-185,스틸르노,,,
efa99bb817df4efd87b1edbe49214c2b,face,face-9912,,Hayato Face,#1367d1,face:43526233a183
b2d4627d04a14838b94b50ed73784f8c,face,face-8940,,Looming Depression Face,#2181b1,face:c3e278d1bd0d
73fe6bcb6337445d85a562fc542bade4,longcoat,longcoat-1493,복실복실 코트,,#b92a3b,
77c63ebf3bc04b4d8f821f4aa0eb1a04,face,face-5163,칼리 얼굴,,#7433bf,face:20e3b88e8422
987287ab48d24393acd5871d3c99e3f7,cap,cap-1182,무예타이 끈,,#cc1007,
e33ee4c8feed4abca3f3a4a10d049c78,face,face-9726,,Soulless Face,#e50d13,face:9861e1c34754
659fb245ab294edd95bcfda7fcc0966e,face,face-7641,,Lunar New Year VIP Face,,face:8b56197eb370
905c2fb5d29f49e9a2757c9c9ad9af14,hair,hair-3479,갈색 포유 헤어,,#d99d6e,hair:81ff89bd2098
897886734d514ff1aba34ab63729aa85,hair,hair-6831,초록색 몽솔이 헤어,,,hair:985e5bde156f
bbb7bfa13a0c40ccac59df20dade07ed,hair,hair-4550,갈색 보브 세란 헤어,,,hair:e92f7e7047b2
a76ad63380fe45c5898740e388cfd2e0,face,face-8763,,Tenderhearted Face,#1e98b9,face:d754d8fa0d7e
13c47fbcc5d34921a166828828957b7a,hair,hair-9736,,Drowned Rat Hair,#bb9e8f,hair:178c5a0fe7b5
49e7cc7c23254a1187437d5b43963815,hair,hair-1772,검은색 베이비 엔젤 헤어,,#413c2b,hair:b0f40cef16ef
418678555c2e44e2a964ac5efd0fe497,weapon,onehandedweapon-2867,,Onyx Maple Arm Cannon,,
1d762acc42b4496db493c40cfc63974f,hair,hair-9887,,Side-tied Hair,#a86c58,hair:b504c168a7ad
6320d11fc0e1400f91bad5d3a09d7b19,coat,coat-253,오커 스콜피오,,#d67c5a,coat:4175a81053e5
1dceedd8747746a69c92706d27b04357,longcoat,longcoat-167,류드의 로브,,#050105,
47271686e49a4041bdcedb066b5b016a,hair,hair-8569,노란색 쫑긋 사과 헤어,,#e4be99,hair:e74f20300bbb
f4bf45ff071644088f8e1d813b87f773,longcoat,longcoat-2841,,Dreamy-cute Outfit (Purple),#cdaee9,longcoat:49e368fbcb88
e7d207f11cf64b42857b5bd18edbe735,face,face-3145,용감한 얼굴,,#894b2b,face:b6d3ee759288
82cfe265c195432b81b61839aed60af5,cap,cap-1030,블랙 타임,,#122121,cap:263fea428c72
1deee469c00a419aa39910e10d0d28eb,weapon,onehandedweapon-449,신비의 서,,,
f4a4909489e54a64a0646b59ad7408e4,face,face-3320,빛나는 얼굴,,#9c30d2,face:e104cb5ead90
13c4f2d6fe534037890bbaf4360698f6,cap,cap-2676,,Movie Protagonist Wig,#852412,
b8251a6b43454d63b56ce98b8aa15384,longcoat,longcoat-2620,,Deep Forest Spring Outfit,,longcoat:54d516e1c10e
1f92dd374aec4f79ae474759f4036d27,hair,hair-803,검은색 힐라 헤어,,#5f5f5f,hair:941cd9941776
813af7bf31de4eff9295345cde825256,hair,hair-3118,파란색 엘윈 헤어,,#65b8dc,hair:0cfb042b7f56
badf4607f1af44a09b8b40299f3487e8,hair,hair-4524,노란색 루시드 헤어,,#cf9627,hair:b0e5663ac7e7
682d89bdad4f4f7ea9f3a66fd0c7c278,face,face-5855,클라우드 얼굴,,#c1833f,face:a3421627c9d7
295eebd22738449a9fa51381062470d8,face,face-3562,포로링 얼굴,,#c05a1c,face:92c36d832f7e
ea3b4cea43334e24a0a64be85999bf54,shoes,shoes-1095,달의 항해,,#0e0e18,
847bec41224243fd8d431ff2d4ff040a,hair,hair-11188,,Beast Tamer Male Hair 1,#734ca0,hair:a36063735d47
b661562e17fa4aef8d0a69eedc7c43f4,hair,hair-9460,빨간색 블랑슈 헤어,,#cd84a6,hair:bcc99f7a3315
b2012104351e4e6795e15877705b4c05,hair,hair-4321,빨간색 알리샤 헤어,,#b03e34,hair:cdaae22e541e
73edd78c79884329b3ca22cbcd692349,hair,hair-2770,보라색 쇼타머리,,#3e2e7d,hair:1cb7e52a01c2
537b6b7b732b4fc3abae490e385fa573,hair,hair-6592,초록색 꼬마 웨이브 헤어,,#60a77c,hair:a7b622dace21
a770686218ec489688998924dd33f8c1,hair,hair-4040,파란색 하이라이트 헤어,,#477da4,hair:47129424cca0
4b7b6e60188841d98a950c39170780b6,hair,hair-6552,주황색 슈리 헤어,,#ef9f76,hair:57ea6f4b64be
b1df538ab176421b8da7e66890125790,longcoat,longcoat-955,그린 배틀로드,,#418f0f,longcoat:42e2a3b60f28
9616ea4eedef48789d314701bc8acb10,hair,hair-3610,초록색 애플티 헤어,,#1d92a8,hair:1683f9b31c20
0b6348d6fc9b417ab012a05d835d5d13,hair,hair-295,검은색 내츄럴 헤어,,#494462,hair:e551e29e3a0f
bc29c95cbc984e158290cd93edab5827,faceaccessory,faceaccessory-621,,Purple Mardi Gras Mask,,
ab66f38cb23144638052414395a52c6c,face,face-8833,,Akechi Mitsuhide Face,,face:f5370625e2c8
6f4afbbbe2bf48b4bb017fd4d374d827,twohandweapon,twohandedweapon-194,레볼루션 스티어,,,
1c53a90fbb3b4a599a1069235442c73b,cap,cap-2708,,Stoplight Hat,#000201,
5d6ec3bbf10344cd9eef92468af02527,cap,cap-722,빨간색 두건캡,,#ef461a,cap:cade9e8c9962
1f73bda7d26d4bfa915a6214f83f3c94,cap,cap-2277,도로시 탈,,#532f24,
bd139b8591bf4d89a107f19d1fc4cfa5,hair,hair-11940,,Purple The Fever,#855dcc,hair:e855ebae9da7
bdac1b7105bc4e4dbcbf0158dba259a0,twohandweapon,twohandedweapon-2070,,American Hot Dog,,
9fc222f8eec147cf8d83d35ae3dc2ac4,hair,hair-3867,검은색 빛과 어둠의 헤어,,#7a7a9b,hair:0f7b70c655b8
4905319fd7324584b31a91d686d0b9b1,longcoat,longcoat-2248,,White Flappy-Eared Animal Outfit,#b3bbe5,longcoat:a5efe0bc086c
19c0bac2568c4b8eab5fe0e995b52394,cap,cap-2696,,Cat Cafe Hat,#7a4114,
52965f7249624334aeee2664d628177a,weapon,onehandedweapon-2899,,Elemental Wand 2,,
8056a50719da4127a7723de7f3b83630,weapon,onehandedweapon-2382,쁘띠 데미안,,,
91ac106d50b146269f2e02ab9811be48,cape,cape-860,,Sapphire Clover Wing,#179bf0,cape:2de7b62bb135
99940c964b9645d9af271d0f81510375,hair,hair-11495,,Mari Hair,,hair:513c7a0bf78a
19e0d355cd604cbf92dab7b0cb5e3603,hair,hair-670,초록색 낭만소년 헤어,,#acba4b,hair:c37e564e6918
44ad48da98f54dadae7099963826f862,weapon,onehandedweapon-646,아가레스 블러디 피어,,,
a25be0fb5f614373b0b845ae266facc5,hair,hair-11600,,Blue Stylish Burst Hair,#06b0f0,hair:95e760edec12
a14ca15212f545cf975571fa2f9a6197,hair,hair-3906,초록색 팝핀 헤어,,#2eada2,hair:f5f87128bea2
1ef7ddf964654468809282d3480ef20b,cap,cap-2717,,Helm of the Bronze Monk,#b46c21,cap:b08ab734a703
40925e9be6d448e9ab64a58075f1c705,face,face-7040,,Clear-Eyed Face,#a7651d,face:599394d041a8
10c5a49ef17148e19ea1cb6f9372bf70,hair,hair-6324,노란색 병아리콩 헤어,,#e8bb76,hair:966d2e06b773
dcbcaf3059d24a7d89286f3fa35b801b,hair,hair-9131,파란색 페르 헤어,,#7793c5,hair:53d2cee5a691
a1ec1451abb14c60b1eebe729a945d80,face,face-2192,울망 얼굴,,#c7894b,face:d9e870d01c0c
8e1433e15e894e9fae75cac30da19c16,shield,shield-53,메이플 트레져 포스실드,,,
18a2101e2c8a42459a1107b13921fc10,hair,hair-9807,,Green Lovely Kitty Hair,#96c100,hair:8bbdae746d43
860c821638f84f2b9a82e14d346c970d,hair,hair-3231,검은색 소년 용사 헤어,,#716261,hair:79578d4b97a9
11c8be2560c148ee97e396c5d32f9486,longcoat,longcoat-2049,,Royal Savior,#a38467,
e951afaad2e0418dab038c660f2b03da,cap,cap-3596,,not-found,,cap:a5695626a5f9
b373a1abb64447fba6546d9a3b4cf9e5,face,face-8948,,Gloomy Mood Face,#15c0df,face:355fb43070d8
e808ae9204a14ee3b75982a614cb7fdc,face,face-9803,,Falsely Accused Face,#c72898,face:d81a414a2ca7
36df359f0deb493e8a990882818484e0,hair,hair-10184,,Red Puff Pony Hair,#d17173,hair:45750c2a93c0
21c4034077124458a20f26cd0aceb25e,face,face-6483,,Elvin Face,#cb5315,face:8f2238d35bdc
6f2a6c3ee11a4cbcb4a9ec64fe01c05b,hair,hair-2628,주황색 포마드 헤어,,#d37253,hair:533149367b14
b5c63e70033e4cafb9389dae0522f1c0,eyeaccessory,eyeaccessory-236,,Golden Pearl Shadow,,
030134d26a18488a8f701955656a4f74,hair,hair-6262,파란색 루나 헤어,,#7689d0,hair:d50ad7f9eaa2
b96107b74b5543539c75865b15c69d6c,longcoat,longcoat-1003,모험가의 루이마리,,#930aa9,
143195e1e2cc44348ddcdec5f3e04a28,longcoat,longcoat-2056,,Goo Hoodie,#19b2ce,
a313d359ad954a7ba20c79f9c17229d8,hair,hair-3938,보라색 차도남 헤어,,#7922d2,hair:1d3368f25365
027b3b982e9f47e79679c7bc5dc101e9,weapon,onehandedweapon-2035,드림래빗,,,
60d5728b7c7d4c07ba69d850c0356ca2,cap,cap-2497,빛의 인상,,#52371c,
7bef85aaf341427894e6a0acbe3e720a,face,face-1684,빛과 어둠의 얼굴,,#655480,face:b2f3ba52a192
9e84c5b1967544d4838d918579fba89b,face,face-8628,,Calm Face,#000000,
f1a5de27644649b8b14f044262a4883f,hair,hair-8572,검은색 살랑 헤어,,#937d85,hair:da1d0311f104
0a730b8eadf94b7b88c70f22d43c8665,hair,hair-9358,갈색 섀도어 헤어,,#c3a095,hair:3a468c89cae1
09d0420bec7c445aab44931db8873c98,twohandweapon,twohandedweapon-2193,,,,
2a4bc4b6b80d4c908172dc54f7b906cb,face,face-6622,,Corrupted Vessel Face,#bfbebe,face:4b24681fd884
7eb36a4910684037a7c14f0cc729cd50,face,face-5148,하늘 얼굴,,#7d29a3,face:003440b2ce73
484708076c224bb1baba80edce8bef7c,hair,hair-1730,보라색 댄싱아이돌 헤어,,#8c50dd,hair:1d3013ceb4aa
a2cd49f93122483b9ece6b9ee0daecce,longcoat,longcoat-2546,,Crystal Cat Pants,#47daf5,
f142e8b59d694b419e195185e1e91713,cap,cap-3628,,Snowflake Pink Bean Beanie,#a04778,
437e633aec4c458b8ce38d8a492f12ec,glove,glove-569,,Dark Devil Gloves,#1c1d1d,glove:1eeb06af802c
c89eaab940c348d59458a59b3457b310,hair,hair-7122,보라색 포숑 헤어,,,hair:78bdcc46e996
0ee454fe98ae4bd6bc0e0b1d3107ae9d,cap,cap-117,핑크 티아라,,#713940,
db7007378e5b46d5bb69f9a30531b7ab,weapon,onehandedweapon-2640,산뜻한 소망,,,
e30dc3759fc14bbea431965da061c2d4,cap,cap-1715,보라색 웨딩 베일,,#9867c7,cap:ed106ce15041
b5fc12d2725d48a39923053aa73eed7f,cape,cape-430,솜이불,,#711618,
bae0c9ebd2744002a151f4ac163ef7b9,face,face-9079,,Sleepy Little Devil Face,#b8b8d0,face:f3ed98b92341
1f9f52d816e94e29b6d0a940f43688cf,glove,glove-54,블루 듀오,,#333365,glove:249fd6da3f00
ce8a2350d42c48f0b8bddfc67c218344,longcoat,longcoat-1562,꿈의 안내자,,,longcoat:7b7dd502adb4
14b1e503e46549beba53934f0d5c5a2c,hair,hair-520,초록색 내가 제일 헤어,,#10881e,hair:945be86901bf
de0b095ddd8d4cda9c9c58b32cadd316,cap,cap-3550,,Sparkling Luna Hairpin,#e3b745,
14bb0b8630464d1bbbae42f6d156bc61,face,face-6271,,Izuna Face,#4849f0,face:03f4180f8492
fe5757877b2f4774b62ce7fa4eb2f2d2,cape,cape-966,,Amos's Spirit Cape,#0a68ce,cape:7bcb19df5305
25299c8f86ed4f5ba9884dd08056900a,cap,cap-2746,,Native American Chief Hat,,cap:d4c24bf699b2
980759f268374dde85eaab9a5b59c95c,coat,coat-387,퍼플 스틸레스,,#692375,coat:02e1d6082202
daba43f28f28467897b3a029239ac02f,faceaccessory,faceaccessory-647,,Holland Paint (Netherlands),,
4389fe53e9284ffe90d989ab340232ac,twohandweapon,twohandedweapon-1801,,Last Unwelcome Guest Two-handed Axe,,
0953157fc2d947d2b604522472fe6296,hair,hair-225,주황색 알파 헤어,,#ed9982,hair:9a599e22fc16
38dbcf06c7e44486aa677017fa00f67b,face,face-6897,,Vacant Eyes Face,#1791b2,face:270c7a89bb10
d0bd4773cbeb4d6f9de51c4ea463921d,hair,hair-5028,파란색 묶은 머리,,#176bb9,hair:97f1ca9e7fb0
1e78f98e9e19421ebfff1f7e90a1a746,face,face-420,우왕 얼굴,,#858585,face:cf6c127ce087
020af879b6814ccab6a3932d980b1f3d,longcoat,longcoat-11,할로윈 레오퍼드 드레스,,#9d6d3b,
7e12c160e8ec47919a9063ad5ac53e9a,cap,cap-2068,New 루미너스 히어로즈 페더,,#a4865a,cap:8356eeb23e1a
2e32931aa76847c4b7a4f25bdb590d77,hair,hair-1162,주황색 숏 트윈 테일,,#e99936,hair:7408c04a90cf
c54a0663889b48c98106f18c302bb019,shoes,shoes-1251,메이프릴 슈즈,,#582956,
b2c316d71f6e4a61be6accf45380588c,coat,coat-455,애플그린 스웨터,,#79cc3f,
c43a20c0211f4cebb3dc864f9f0099a8,face,face-2671,깜찍한 노바 얼굴,,#3f9dca,face:664d454a1974
f0c8f18069be499f92736cbf5acb7eaa,twohandweapon,twohandedweapon-1498,아케인셰이드 보우,,,
e7921a4d653c42dd88ff132d04c7cd73,hair,hair-8204,검은색 복실이 헤어,,#686878,hair:d228687d63a9
2c7ab8011ecb4701aa6b20ae2f2ec47a,cap,cap-350,불가사리 장식,,#d50303,
8a3428455ef9455a9ae7ae2a6f17e34b,coat,coat-351,그린 쉬버메일,,#476920,coat:4a126a3003ed
a8d538a4f7344051b5f942c7835cae98,face,face-2293,딜런 성형,,#337fcd,face:3db642c3830b
4c35705d8b42486181fbf381e828e324,weapon,onehandedweapon-2885,,Maple Saint Lucent Gauntlet,,
c5516c6384484876bec0ad78043d9088,hair,hair-12053,,Takeno Konoko Hair,#d20085,hair:669e487ee872
2dd6c24273714667ab59707cbd35ee58,twohandweapon,twohandedweapon-1756,,Green Clover Karstan,,
96d73513bf9140edbea96a334f12d4f0,hair,hair-3639,노란색 미나 헤어,,#d69f65,hair:141705f12298
d548ac02b464461fbe80ccbb7659256b,hair,hair-5152,갈색 왕자마마 헤어,,#c37d72,hair:56eac4bd1144
d0dfed82ba7743179674a9359f6ed302,twohandweapon,twohandedweapon-2106,,PMD Maple Storm Finger,,
51d250f0f5a04cd6a4cfe346a7897c1b,twohandweapon,twohandedweapon-2278,,,,
a0eee7995b1845de92a915cc22ef165a,hair,hair-3900,노란색 슈가봉봉 헤어,,#cd8250,hair:2a5a363e7aa2
a60a800c0b9a478db07fab711e2ba03f,eyeaccessory,eyeaccessory-167,기사의 가면,,,
1c3e507bfed6487a9d37fd4802569c3c,face,face-6391,,Green-eyed Futuroid (F),#aa162e,face:ac1582efa6a1
549e10ef0b9b45679b8acf9d19bebbe1,hair,hair-10560,,White Champaca Hair,#7988a3,hair:21e847a2d3f0
f3632d95d6fd4d1ba6d5b0b5406c1d12,face,face-9967,,Gloomy Mood Face,#ad2e0b,face:5b64e5cada82
a7a8f19775a44ce691846dce8c60d61b,twohandweapon,twohandedweapon-2019,,Mercury Sword,,
a5487614eee74302bf148460b2361a69,face,face-3847,도발적인 아잉 얼굴,,,face:1bfc1bc722aa
4547a236aac34aeaab871d101321c248,twohandweapon,twohandedweapon-1641,별자리 세트 석궁,,,
af6cb1954ac64fe9b57553d8d9447a51,hair,hair-4246,초록색 안개 설아 헤어,,#77b0a0,hair:cdf6fac1a6f7
026fb863e5374a839c92250bb299c153,coat,coat-8,올 어바웃 블랙,,#2e2e2f,coat:eb0f6bcb69aa
ba71a03b41b841e8ad5509d7d536afca,cap,cap-3403,,Huge Red Lips,#8f0302,
7a52944604f2495e9a2e00a205649440,longcoat,longcoat-2416,,Sierra Grace Dress,#4d2727,
341ba88f781c4ad9a1e5e87554f02599,weapon,onehandedweapon-3300,,,,
377a3a5778ef4fd4919ae451737ee28a,hair,hair-1366,보라색 샤이닝 헤어,,#937cda,hair:14e4bf9af84a
4096c076adef43b69c45e590f8ab4c5e,face,face-5657,웡키 얼굴,,#855204,face:aa5e60920453
7ee4d588808e49b8ad68c84383a03c1f,weapon,onehandedweapon-2393,여제의 품격,,,
cb20a560d4d644a7889da79e0d0185b4,twohandweapon,twohandedweapon-2094,,Blue Seal Pillow,,
85267d1f3dd846dda7a251ff52970dff,hair,hair-3206,갈색 소프트 울프 헤어,,#985019,hair:d517a9729cc9
7b2c163e550f43729597abf2651ac6c5,hair,hair-2982,보라색 롤링롤링 헤어,,#7a55d6,hair:ff41e6e0757d
62be9fcf6f3a4d75b32858a1ab5711a0,face,face-1327,고독한 눈 얼굴,,#6a6a6a,face:fa7f8270f007
20d2fa6bef55456e8b87299fa858ea64,faceaccessory,faceaccessory-42,자몽맛 아이스바,,,
5f905b619bd3436da5f191bf15a42e62,hair,hair-2281,초록색 글램 샤인 헤어,,#95a939,hair:6504ab79b6b7
0385f5d6f44b49aba15df1a1c5524b9f,face,face-6007,,Smart-Aleck Face,#882368,face:a9bade7b2cea
54b38b20dbd94226994164aea76c1363,twohandweapon,twohandedweapon-808,우트가르드 크로스보우,,,
e0dad15677154662982db936e7c3736e,longcoat,longcoat-1218,펜살리르 메이지로브,,#a2855c,
b127666d1e2c4c09a20b1f6949aed6f3,weapon,onehandedweapon-3102,,Golden Clover Enreal Tear,,
2dec888baeff480dbc8ab84cb49cd67f,face,face-626,여자얼굴14,,#1556bd,face:9ec63d66f3a4
400607c8f060496bb22e33fd555274fc,shoes,shoes-1290,핑크 버블 슬리퍼,,#d392a8,shoes:313917d129c2
f28948cfc66a4b45b159a0891fd70f49,hair,hair-5880,빨간색 팝콘 헤어,,#bd4a6e,hair:e214c696f823
b951902ae35841cc830fc269dd8a2b01,hair,hair-11884,,Black Glona Hair,#91808b,hair:f7d323c20429
2280b479f3364c188952e728c6740994,hair,hair-6369,노란색 솜이 헤어,,#d6aa8e,hair:717b3206bda6
ceb38e5216a84617a7507e0b7189decf,face,face-9377,,Raccoon Face,#b32b8b,face:1e841200cc05
58c8210eaeb84cae900d90d77d1c8f42,hair,hair-10625,,Purple Empress Aria Hair,#9b54a9,hair:551812aeff01
792773a6f9a346a6bf02782239673d24,face,face-7984,,Naricain Face,#2e8eb4,face:94537499a4ec
aad21712e8454e7da2ea7648bbe51b55,hair,hair-4128,보라색 오로라 헤어,,#6a65a8,hair:d4eee8ed36a8
683d8e725567426d898a3f4d43db9f5b,weapon,onehandedweapon-1985,꼬꼬닭,,,
29fefb108a0647ec92239fc876af421b,longcoat,longcoat-222,레드 배틀로드,,#c70301,longcoat:42e2a3b60f28
cbc9d753df2b4cca85d26d271be932fc,face,face-9333,,Night Butterfly's Love Face,#8f52d0,face:6709d12ced47
175d48fa99754ab482365174d35114bb,cap,cap-2690,,Petite Rabbit Knit Beanie,#6c4850,
c764e74180dd4d09920f0c3340147c71,hair,hair-4826,주황색 설탕소녀 헤어,,#e26d30,hair:4fa2e23494dd
24a89db0464940e99ea671d431cbea01,twohandweapon,twohandedweapon-1742,,Magical Mitten,,
4a627d332b4b4490a96343b0bcf98821,weapon,onehandedweapon-2201,백만장자 스틱,,,
